Time(s),Axial drift (nm)
4665.544232,-38.492107
4665.642415,-38.255926
4665.740598,-44.477545
4665.838780,-34.772909
4665.936963,-38.225456
4666.035146,-34.134464
4666.133328,-35.319348
4666.231511,-31.642877
4666.329694,-28.681347
4666.427877,-48.970597
4666.526059,-41.012960
4666.624242,-57.868552
4666.722425,-53.524527
4666.820607,-59.079307
4666.918790,-41.570545
4667.016973,-32.318744
4667.115156,-58.311282
4667.213338,-43.127107
4667.311521,-56.952370
4667.409704,-54.111107
4667.507886,-45.398325
4667.606069,-63.220653
4667.704252,-46.593472
4667.802435,-59.638150
4667.900617,-52.524466
4667.998800,-48.403458
4668.096983,-39.274890
4668.195165,-51.507404
4668.293348,-44.021786
4668.391531,-45.047795
4668.489714,-44.253161
4668.587896,-44.305701
4668.686079,-33.817514
4668.784262,-38.548158
4668.882444,-45.838392
4668.980627,-42.134252
4669.078810,-52.562520
4669.176993,-54.548496
4669.275175,-54.685432
4669.373358,-56.685842
4669.471541,-68.633823
4669.569723,-61.232176
4669.667906,-55.651443
4669.766089,-61.389104
4669.864271,-78.679230
4669.962454,-70.588056
4670.060637,-74.472154
4670.158820,-78.416785
4670.257002,-79.230100
4670.355185,-84.621925
4670.453368,-95.434897
4670.551550,-105.156364
4670.649733,-95.819465
4670.747916,-114.391499
4670.846099,-110.813526
4670.944281,-96.620276
4671.042464,-73.192483
4671.140647,-83.365791
4671.238829,-76.620127
4671.337012,-78.497374
4671.435195,-74.420295
4671.533378,-70.613383
4671.631560,-64.246634
4671.729743,-71.805390
4671.827926,-63.271982
4671.926108,-55.390322
4672.024291,-46.184482
4672.122474,-28.610874
4672.220657,-45.776052
4672.318839,-18.777105
4672.417022,-23.953698
4672.515205,-30.004534
4672.613387,-9.998704
4672.711570,-9.960781
4672.809753,-15.849842
4672.907936,-17.987701
4673.006118,-42.345130
4673.104301,-40.287122
4673.202484,-37.603457
4673.300666,-59.472956
4673.398849,-54.620952
4673.497032,-70.809598
4673.595215,-69.281697
4673.693397,-72.396851
4673.791580,-81.682308
4673.889763,-70.829639
4673.987945,-78.336231
4674.086128,-66.887946
4674.184311,-71.541746
4674.282493,-38.218050
4674.380676,-46.758446
4674.478859,-32.520192
4674.577042,-33.793022
4674.675224,-32.490080
4674.773407,-26.156708
4674.871590,-18.024860
4674.969772,-19.771175
4675.067955,-19.760077
4675.166138,-25.288656
4675.264321,-28.627689
4675.362503,-28.033898
4675.460686,-30.011284
4675.558869,-39.955752
4675.657051,-34.684931
4675.755234,-38.733915
4675.853417,-35.370017
4675.951600,-41.758808
4676.049782,-53.814037
4676.147965,-46.825096
4676.246148,-48.546429
4676.344330,-38.606282
4676.442513,-46.315235
4676.540696,-41.368595
4676.638879,-43.306045
4676.737061,-53.822849
4676.835244,-54.751761
4676.933427,-43.755631
4677.031609,-53.831725
4677.129792,-59.260414
4677.227975,-70.690550
4677.326158,-75.098921
4677.424340,-45.421906
4677.522523,-62.537060
4677.620706,-56.130371
4677.718888,-51.755078
4677.817071,-50.023760
4677.915254,-54.202055
4678.013436,-39.212534
4678.111619,-38.108131
4678.209802,-35.347369
4678.307985,-41.060570
4678.406167,-39.676122
4678.504350,-42.607780
4678.602533,-42.498651
4678.700715,-38.660676
4678.798898,-40.631268
4678.897081,-64.203044
4678.995264,-61.704636
4679.093446,-57.304982
4679.191629,-50.144984
4679.289812,-54.695038
4679.387994,-56.361163
4679.486177,-37.845512
4679.584360,-48.207462
4679.682543,-29.436173
4679.780725,-21.169853
4679.878908,-34.616750
4679.977091,-28.576468
4680.075273,-31.933527
4680.173456,-34.505001
4680.271639,-39.713727
4680.369822,-31.435944
4680.468004,-38.721536
4680.566187,-44.344791
4680.664370,-44.390442
4680.762552,-40.564200
4680.860735,-44.884115
4680.958918,-46.254811
4681.057101,-42.158554
4681.155283,-68.695005
4681.253466,-53.958011
4681.351649,-74.278840
4681.449831,-76.187674
4681.548014,-75.335226
4681.646197,-88.959016
4681.744379,-69.200518
4681.842562,-69.276620
4681.940745,-60.148395
4682.038928,-63.559140
4682.137110,-64.206014
4682.235293,-61.331038
4682.333476,-52.954772
4682.431658,-56.057622
4682.529841,-53.571876
4682.628024,-51.886210
4682.726207,-64.040589
4682.824389,-42.317874
4682.922572,-36.189355
4683.020755,-47.607282
4683.118937,-44.719004
4683.217120,-37.444782
4683.315303,-63.316564
4683.413486,-67.782911
4683.511668,-64.418930
4683.609851,-72.330976
4683.708034,-60.080270
4683.806216,-45.218828
4683.904399,-43.566926
4684.002582,-44.483959
4684.100765,-26.802016
4684.198947,-27.592200
4684.297130,-24.372871
4684.395313,-16.385089
4684.493495,-35.850799
4684.591678,-42.696976
4684.689861,-58.007808
4684.788044,-67.876360
4684.886226,-59.050244
4684.984409,-57.817187
4685.082592,-45.580925
4685.180774,-39.801559
4685.278957,-39.148452
4685.377140,-36.462075
4685.475323,-42.161434
4685.573505,-63.091067
4685.671688,-53.967135
4685.769871,-45.024935
4685.868053,-45.236180
4685.966236,-35.589870
4686.064419,-40.557286
4686.162601,-37.257167
4686.260784,-53.836780
4686.358967,-54.446318
4686.457150,-35.256360
4686.555332,-73.546264
4686.653515,-71.730912
4686.751698,-81.697451
4686.849880,-71.795216
4686.948063,-83.818836
4687.046246,-53.127299
4687.144429,-46.447458
4687.242611,-65.233591
4687.340794,-50.531066
4687.438977,-45.181616
4687.537159,-45.807813
4687.635342,-41.773966
4687.733525,-64.890877
4687.831708,-56.275473
4687.929890,-63.609030
4688.028073,-43.111383
4688.126256,-40.223518
4688.224438,-52.403865
4688.322621,-39.088247
4688.420804,-58.372901
4688.518987,-59.443691
4688.617169,-49.197343
4688.715352,-46.931485
4688.813535,-39.385176
4688.911717,-21.040330
4689.009900,-27.540671
4689.108083,-34.608404
4689.206266,-33.152851
4689.304448,-33.311966
4689.402631,-27.447756
4689.500814,-64.016196
4689.598996,-49.935405
4689.697179,-64.905940
4689.795362,-53.973428
4689.893544,-57.425874
4689.991727,-56.344259
4690.089910,-58.221517
4690.188093,-52.386401
4690.286275,-33.375522
4690.384458,-33.411381
4690.482641,-27.972066
4690.580823,-32.290349
4690.679006,-6.267054
4690.777189,-13.005602
4690.875372,-19.461287
4690.973554,-13.941844
4691.071737,-24.985667
4691.169920,-9.729967
4691.268102,-26.604725
4691.366285,-20.124909
4691.464468,-21.978061
4691.562651,-22.343739
4691.660833,-28.109630
4691.759016,-34.311380
4691.857199,-38.053631
4691.955381,-52.474263
4692.053564,-40.311986
4692.151747,-39.696629
4692.249930,-43.755233
4692.348112,-44.473610
4692.446295,-51.816104
4692.544478,-63.013778
4692.642660,-32.993548
4692.740843,-40.553231
4692.839026,-52.300586
4692.937209,-69.860921
4693.035391,-53.529297
4693.133574,-41.206915
4693.231757,-47.417650
4693.329939,-52.377260
4693.428122,-53.555397
4693.526305,-39.286009
4693.624487,-48.852343
4693.722670,-27.407986
4693.820853,-39.236369
4693.919036,-44.801963
4694.017218,-37.962255
4694.115401,-46.099578
4694.213584,-52.716987
4694.311766,-47.708039
4694.409949,-49.134347
4694.508132,-57.908420
4694.606315,-37.912009
4694.704497,-56.517697
4694.802680,-37.042543
4694.900863,-75.705963
4694.999045,-53.485461
4695.097228,-52.463582
4695.195411,-44.580646
4695.293594,-49.148028
4695.391776,-32.815502
4695.489959,-29.710364
4695.588142,-26.804092
4695.686324,-32.076191
4695.784507,-37.495312
4695.882690,-57.558748
4695.980873,-58.693958
4696.079055,-38.868260
4696.177238,-53.773041
4696.275421,-50.033446
4696.373603,-58.841655
4696.471786,-55.640648
4696.569969,-36.819862
4696.668152,-41.696642
4696.766334,-38.024637
4696.864517,-47.366113
4696.962700,-44.735165
4697.060882,-42.830503
4697.159065,-35.512186
4697.257248,-44.018075
4697.355431,-43.379598
4697.453613,-49.502335
4697.551796,-32.284660
4697.649979,-35.953969
4697.748161,-28.060377
4697.846344,-37.643554
4697.944527,-49.474155
4698.042709,-35.860466
4698.140892,-40.567987
4698.239075,-30.793072
4698.337258,-51.802238
4698.435440,-42.466630
4698.533623,-31.872435
4698.631806,-33.132640
4698.729988,-26.837697
4698.828171,-42.827782
4698.926354,-31.948708
4699.024537,-43.196246
4699.122719,-31.281919
4699.220902,-47.099274
4699.319085,-40.040099
4699.417267,-42.298882
4699.515450,-32.303110
4699.613633,-33.792505
4699.711816,-34.379754
4699.809998,-57.321524
4699.908181,-50.222338
4700.006364,-35.137750
4700.104546,-46.006879
4700.202729,-53.276911
4700.300912,-54.507788
4700.399095,-55.225718
4700.497277,-59.390652
4700.595460,-57.325095
4700.693643,-55.460238
4700.791825,-41.467159
4700.890008,-40.433090
4700.988191,-38.606655
4701.086374,-39.462212
4701.184556,-37.037504
4701.282739,-48.640579
4701.380922,-41.030131
4701.479104,-42.446497
4701.577287,-36.560498
4701.675470,-42.343508
4701.773652,-41.255710
4701.871835,-47.749781
4701.970018,-48.724504
4702.068201,-39.488928
4702.166383,-45.519038
4702.264566,-40.748762
4702.362749,-42.405948
4702.460931,-51.319547
4702.559114,-29.607074
4702.657297,-41.180984
4702.755480,-35.240226
4702.853662,-30.328588
4702.951845,-51.788022
4703.050028,-45.220203
4703.148210,-42.694978
4703.246393,-37.644557
4703.344576,-21.750639
4703.442759,-51.551723
4703.540941,-52.644898
4703.639124,-43.825977
4703.737307,-59.622878
4703.835489,-52.089268
4703.933672,-43.488179
4704.031855,-38.838627
4704.130038,-57.262180
4704.228220,-56.562689
4704.326403,-43.626592
4704.424586,-52.748281
4704.522768,-41.051303
4704.620951,-42.720917
4704.719134,-43.091555
4704.817317,-46.878011
4704.915499,-44.814792
4705.013682,-35.635269
4705.111865,-36.939269
4705.210047,-28.515764
4705.308230,-42.339631
4705.406413,-25.446055
4705.504595,-34.594880
4705.602778,-24.999027
4705.700961,-20.634508
4705.799144,-14.350840
4705.897326,-21.855380
4705.995509,-31.145739
4706.093692,-27.721921
4706.191874,-27.594221
4706.290057,-20.751939
4706.388240,-56.400343
4706.486423,-48.008864
4706.584605,-58.918670
4706.682788,-51.038951
4706.780971,-51.159457
4706.879153,-42.776248
4706.977336,-34.711513
4707.075519,-48.664022
4707.173702,-31.121422
4707.271884,-27.330084
4707.370067,-39.128136
4707.468250,-34.342954
4707.566432,-43.442762
4707.664615,-33.326884
4707.762798,-39.062465
4707.860981,-32.848021
4707.959163,-29.328043
4708.057346,-24.920182
4708.155529,-30.185065
4708.253711,-26.629552
4708.351894,-45.852724
4708.450077,-41.793767
4708.548260,-32.020726
4708.646442,-34.624009
4708.744625,-34.628097
4708.842808,-32.996897
4708.940990,-33.034310
4709.039173,-31.766784
4709.137356,-17.169072
4709.235539,-12.307994
4709.333721,-15.123532
4709.431904,-11.598271
4709.530087,-25.543729
4709.628269,-36.624404
4709.726452,-30.543304
4709.824635,-48.933215
4709.922817,-43.313654
4710.021000,-51.672754
4710.119183,-54.082608
4710.217366,-55.949095
4710.315548,-38.110034
4710.413731,-54.639389
4710.511914,-46.785415
4710.610096,-70.477993
4710.708279,-63.584936
4710.806462,-61.896101
4710.904645,-48.505435
4711.002827,-31.044888
4711.101010,-50.524288
4711.199193,-46.347434
4711.297375,-44.051583
4711.395558,-30.874930
4711.493741,-39.169600
4711.591924,-32.205095
4711.690106,-37.699331
4711.788289,-49.098759
4711.886472,-52.164457
4711.984654,-45.344837
4712.082837,-46.674239
4712.181020,-31.425077
4712.279203,-34.976304
4712.377385,-36.083280
4712.475568,-37.389017
4712.573751,-39.466799
4712.671933,-30.124337
4712.770116,-44.089790
4712.868299,-51.007432
4712.966482,-39.900511
4713.064664,-56.050074
4713.162847,-58.371015
4713.261030,-62.022509
4713.359212,-64.070655
4713.457395,-62.069949
4713.555578,-53.820003
4713.653760,-54.263904
4713.751943,-41.634347
4713.850126,-43.459118
4713.948309,-41.390179
4714.046491,-43.048122
4714.144674,-33.085241
4714.242857,-38.915022
4714.341039,-41.387747
4714.439222,-43.970150
4714.537405,-41.668286
4714.635588,-44.242840
4714.733770,-53.657861
4714.831953,-45.938024
4714.930136,-44.440619
4715.028318,-39.279456
4715.126501,-52.088404
4715.224684,-50.712804
4715.322867,-56.872395
4715.421049,-48.449237
4715.519232,-42.562846
4715.617415,-31.923660
4715.715597,-41.861512
4715.813780,-39.811812
4715.911963,-46.119780
4716.010146,-38.912758
4716.108328,-31.323369
4716.206511,-41.986310
4716.304694,-38.847983
4716.402876,-43.894723
4716.501059,-45.684716
4716.599242,-36.291271
4716.697425,-28.601755
4716.795607,-52.272440
4716.893790,-34.005664
4716.991973,-25.487345
4717.090155,-26.036335
4717.188338,-4.686872
4717.286521,-25.855533
4717.384703,-16.325232
4717.482886,-38.154206
4717.581069,-35.657126
4717.679252,-36.033184
4717.777434,-21.187369
4717.875617,-22.908706
4717.973800,-23.693498
4718.071982,-31.002953
4718.170165,-18.230309
4718.268348,-24.542817
4718.366531,-24.896454
4718.464713,-37.461770
4718.562896,-34.216668
4718.661079,-36.477348
4718.759261,-45.177456
4718.857444,-33.155991
4718.955627,-34.335622
4719.053810,-31.707009
4719.151992,-23.624641
4719.250175,-33.984503
4719.348358,-26.929763
4719.446540,-30.135890
4719.544723,-19.971619
4719.642906,-33.258078
4719.741089,-20.868436
4719.839271,-18.907608
4719.937454,-26.108342
4720.035637,-21.067822
4720.133819,-21.274730
4720.232002,-17.832620
4720.330185,-29.138761
4720.428368,-26.187189
4720.526550,-24.665012
4720.624733,-19.105023
4720.722916,-28.681814
4720.821098,-31.940913
4720.919281,-40.966642
4721.017464,-35.383464
4721.115647,-55.071055
4721.213829,-41.893141
4721.312012,-41.356064
4721.410195,-50.593672
4721.508377,-33.995932
4721.606560,-39.346708
4721.704743,-48.182253
4721.802925,-43.797780
4721.901108,-52.946423
4721.999291,-49.956310
4722.097474,-50.487458
4722.195656,-46.719778
4722.293839,-33.715175
4722.392022,-26.631256
4722.490204,-36.845228
4722.588387,-67.890754
4722.686570,-66.074564
4722.784753,-65.703250
4722.882935,-46.733597
4722.981118,-53.163995
4723.079301,-46.404284
4723.177483,-45.287831
4723.275666,-52.406740
4723.373849,-27.840603
4723.472032,-26.095453
4723.570214,-21.167641
4723.668397,-26.087551
4723.766580,-47.020466
4723.864762,-22.247770
4723.962945,-17.886026
4724.061128,-9.569029
4724.159311,-7.962581
4724.257493,-8.321933
4724.355676,-12.653563
4724.453859,-30.132846
4724.552041,-11.751005
4724.650224,-17.465926
4724.748407,-14.135586
4724.846590,-19.377368
4724.944772,-34.642723
4725.042955,-26.207132
4725.141138,-19.161362
4725.239320,-13.052821
4725.337503,-6.694027
4725.435686,-26.989095
4725.533868,-29.331273
4725.632051,-27.966682
4725.730234,-30.210145
4725.828417,-25.242395
4725.926599,-12.291194
4726.024782,-24.597527
4726.122965,-17.441948
4726.221147,-14.917479
4726.319330,-23.841052
4726.417513,-30.588425
4726.515696,-33.032371
4726.613878,-26.951910
4726.712061,-32.844474
4726.810244,-36.397060
4726.908426,-32.925379
4727.006609,-4.870677
4727.104792,-9.037434
4727.202975,-14.266583
4727.301157,-26.671807
4727.399340,-20.303316
4727.497523,-18.949613
4727.595705,-14.545231
4727.693888,-24.024052
4727.792071,-17.762948
4727.890254,-13.998448
4727.988436,-22.776506
4728.086619,-18.361745
4728.184802,-31.438640
4728.282984,-23.112316
4728.381167,-33.130681
4728.479350,-21.103587
4728.577533,-6.074908
4728.675715,-10.050214
4728.773898,-15.446546
4728.872081,-31.275256
4728.970263,-32.236979
4729.068446,-40.460448
4729.166629,-46.196222
4729.264811,-39.690542
4729.362994,-33.669369
4729.461177,-41.523625
4729.559360,-28.822019
4729.657542,-26.139046
4729.755725,-55.737054
4729.853908,-50.791288
4729.952090,-27.168283
4730.050273,-20.777910
4730.148456,-25.951199
4730.246639,-43.923173
4730.344821,-36.225555
4730.443004,-40.342601
4730.541187,-44.676311
4730.639369,-41.239128
4730.737552,-22.115361
4730.835735,-25.794380
4730.933918,-40.838264
4731.032100,-27.827534
4731.130283,-52.543405
4731.228466,-37.280042
4731.326648,-41.967491
4731.424831,-47.894106
4731.523014,-51.284741
4731.621197,-49.425503
4731.719379,-3.824965
4731.817562,-25.075777
4731.915745,-26.690878
4732.013927,-23.250325
4732.112110,-46.696966
4732.210293,-48.889422
4732.308476,-55.946899
4732.406658,-50.578868
4732.504841,-47.117964
4732.603024,-53.306192
4732.701206,-57.165118
4732.799389,-63.846732
4732.897572,-59.804960
4732.995755,-63.352646
4733.093937,-62.927195
4733.192120,-47.214771
4733.290303,-29.593640
4733.388485,-42.042881
4733.486668,-49.165105
4733.584851,-42.331000
4733.683033,-39.440741
4733.781216,-60.815624
4733.879399,-51.395638
4733.977582,-42.593512
4734.075764,-44.403327
4734.173947,-39.528021
4734.272130,-40.096442
4734.370312,-22.449274
4734.468495,-33.697578
4734.566678,-20.838382
4734.664861,-40.535005
4734.763043,-34.370992
4734.861226,-42.737257
4734.959409,-24.682572
4735.057591,-39.894986
4735.155774,-23.023580
4735.253957,-20.556784
4735.352140,-28.712099
4735.450322,-29.357811
4735.548505,-26.798286
4735.646688,-21.579206
4735.744870,-10.290197
4735.843053,-6.971941
4735.941236,-9.040701
4736.039419,-2.663155
4736.137601,-17.921257
4736.235784,-7.932269
4736.333967,-2.936274
4736.432149,-8.319196
4736.530332,-15.637571
4736.628515,-22.195969
4736.726698,-30.099354
4736.824880,-33.934575
4736.923063,-33.678688
4737.021246,-24.707296
4737.119428,-25.512101
4737.217611,-17.736615
4737.315794,-35.421097
4737.413976,-37.662287
4737.512159,-30.078268
4737.610342,-35.465118
4737.708525,-31.461688
4737.806707,-36.776525
4737.904890,-37.021192
4738.003073,-43.675572
4738.101255,-45.800490
4738.199438,-43.954747
4738.297621,-56.652453
4738.395804,-49.925232
4738.493986,-47.957626
4738.592169,-38.736248
4738.690352,-42.129914
4738.788534,-19.798685
4738.886717,-17.043680
4738.984900,-17.134498
4739.083083,-14.347255
4739.181265,-22.120004
4739.279448,-28.491650
4739.377631,-15.157543
4739.475813,-16.927464
4739.573996,-15.093876
4739.672179,-14.389348
4739.770362,-26.647713
4739.868544,-18.570965
4739.966727,-19.509566
4740.064910,-23.105359
4740.163092,-19.721414
4740.261275,-31.984384
4740.359458,-30.750407
4740.457641,-36.736144
4740.555823,-10.159388
4740.654006,-17.515273
4740.752189,-14.486187
4740.850371,-31.823700
4740.948554,-25.597251
4741.046737,-19.535532
4741.144919,-26.999476
4741.243102,-26.863636
4741.341285,-29.852738
4741.439468,-45.412707
4741.537650,-47.384823
4741.635833,-42.033621
4741.734016,-43.051931
4741.832198,-42.521192
4741.930381,-35.365669
4742.028564,-34.359028
4742.126747,-41.099647
4742.224929,-38.455313
4742.323112,-44.573745
4742.421295,-37.781878
4742.519477,-47.049860
4742.617660,-48.423393
4742.715843,-40.647111
4742.814026,-36.952140
4742.912208,-42.613865
4743.010391,-38.399449
4743.108574,-35.523950
4743.206756,-40.508364
4743.304939,-37.948579
4743.403122,-43.947366
4743.501305,-41.601654
4743.599487,-34.102395
4743.697670,-28.851687
4743.795853,-38.067116
4743.894035,-42.285683
4743.992218,-59.623711
4744.090401,-52.121603
4744.188584,-49.918195
4744.286766,-36.428684
4744.384949,-42.924418
4744.483132,-55.826129
4744.581314,-40.850191
4744.679497,-56.414313
4744.777680,-39.854689
4744.875863,-42.755573
4744.974045,-41.886574
4745.072228,-24.445494
4745.170411,-24.135435
4745.268593,-33.764169
4745.366776,-42.499982
4745.464959,-34.499613
4745.563141,-33.906903
4745.661324,-33.052151
4745.759507,-31.015679
4745.857690,-43.742225
4745.955872,-42.893168
4746.054055,-33.047341
4746.152238,-32.459153
4746.250420,-41.198457
4746.348603,-43.666534
4746.446786,-34.585991
4746.544969,-43.162998
4746.643151,-35.218251
4746.741334,-46.649635
4746.839517,-41.923270
4746.937699,-46.271610
4747.035882,-33.382595
4747.134065,-38.407879
4747.232248,-37.215997
4747.330430,-36.763431
4747.428613,-39.959961
4747.526796,-34.830797
4747.624978,-14.576394
4747.723161,-14.930152
4747.821344,-10.337583
4747.919527,-23.854983
4748.017709,-16.503334
4748.115892,-31.895268
4748.214075,-28.163362
4748.312257,-16.209589
4748.410440,-30.888159
4748.508623,-23.191134
4748.606806,-45.253218
4748.704988,-34.410378
4748.803171,-33.808669
4748.901354,-25.920006
4748.999536,-22.849283
4749.097719,-27.433901
4749.195902,-23.266562
4749.294084,-19.616738
4749.392267,-14.265847
4749.490450,-33.644564
4749.588633,-13.894965
4749.686815,-27.914120
4749.784998,-27.027333
4749.883181,-19.278547
4749.981363,-19.838293
4750.079546,-22.132300
4750.177729,-30.968803
4750.275912,-26.210190
4750.374094,-8.157510
4750.472277,-17.085621
4750.570460,-19.451719
4750.668642,-15.651131
4750.766825,-7.903236
4750.865008,-26.350918
4750.963191,-4.737799
4751.061373,-40.044094
4751.159556,-44.303073
4751.257739,-36.466559
4751.355921,-42.351278
4751.454104,-50.435798
4751.552287,-34.296553
4751.650470,-31.983691
4751.748652,-48.584820
4751.846835,-42.234734
4751.945018,-37.730579
4752.043200,-38.868391
4752.141383,-36.310971
4752.239566,-44.724136
4752.337749,-54.785008
4752.435931,-42.073193
4752.534114,-27.719507
4752.632297,-35.756443
4752.730479,-30.897766
4752.828662,-36.496955
4752.926845,-27.877493
4753.025028,-21.637341
4753.123210,-24.831488
4753.221393,-18.302163
4753.319576,-18.379575
4753.417758,-20.249092
4753.515941,-30.730547
4753.614124,-35.897664
4753.712306,-24.522216
4753.810489,-22.950221
4753.908672,-36.262752
4754.006855,-36.851416
4754.105037,-32.701838
4754.203220,-36.638689
4754.301403,-39.913412
4754.399585,-50.012420
4754.497768,-43.665791
4754.595951,-52.608859
4754.694134,-42.615777
4754.792316,-34.313397
4754.890499,-40.188031
4754.988682,-35.480561
4755.086864,-41.407096
4755.185047,-35.917694
4755.283230,-38.579019
4755.381413,-29.683350
4755.479595,-31.768501
4755.577778,-29.555692
4755.675961,-30.525457
4755.774143,-12.060978
4755.872326,-13.480042
4755.970509,-7.137684
4756.068692,-13.799697
4756.166874,-12.987916
4756.265057,-12.827052
4756.363240,-19.840462
4756.461422,-17.828681
4756.559605,-1.822587
4756.657788,-17.969704
4756.755971,-14.932600
4756.854153,-2.196924
4756.952336,-13.582615
4757.050519,-2.261654
4757.148701,-0.822016
4757.246884,-4.997829
4757.345067,7.158654
4757.443249,-12.932865
4757.541432,-20.535328
4757.639615,-21.655267
4757.737798,-27.672600
4757.835980,-15.999837
4757.934163,-37.028055
4758.032346,-32.024670
4758.130528,-27.472211
4758.228711,-19.905691
4758.326894,-24.719900
4758.425077,-35.896398
4758.523259,-28.401046
4758.621442,-26.433446
4758.719625,-33.626061
4758.817807,-33.211679
4758.915990,-36.659639
4759.014173,-34.910569
4759.112356,-36.374699
4759.210538,-21.474283
4759.308721,-24.678466
4759.406904,-16.297401
4759.505086,-21.239763
4759.603269,-8.291763
4759.701452,-15.143880
4759.799635,-26.512964
4759.897817,-25.850014
4759.996000,-21.592728
4760.094183,-24.093420
4760.192365,-20.163173
4760.290548,-14.258846
4760.388731,-5.910733
4760.486914,-3.469817
4760.585096,-9.464404
4760.683279,-31.166603
4760.781462,-30.005125
4760.879644,-34.626041
4760.977827,-22.467625
4761.076010,-21.871825
4761.174192,-31.103174
4761.272375,-25.685239
4761.370558,-8.110617
4761.468741,-8.820184
4761.566923,-15.121608
4761.665106,-33.744501
4761.763289,-46.674871
4761.861471,-45.308086
4761.959654,-37.020004
4762.057837,-23.792297
4762.156020,-30.329486
4762.254202,-33.263010
4762.352385,-40.603365
4762.450568,-44.819246
4762.548750,-41.712437
4762.646933,-31.499505
4762.745116,-29.526707
4762.843299,-38.122640
4762.941481,-48.181728
4763.039664,-56.841259
4763.137847,-53.242641
4763.236029,-34.640883
4763.334212,-28.761487
4763.432395,-25.978413
4763.530578,-38.309652
4763.628760,-7.229322
4763.726943,-22.957024
4763.825126,-13.983791
4763.923308,-16.447650
4764.021491,-17.588887
4764.119674,-9.243246
4764.217857,-6.174114
4764.316039,-11.764811
4764.414222,-8.968258
4764.512405,-15.767550
4764.610587,-5.157986
4764.708770,-8.666101
4764.806953,12.490645
4764.905136,10.976839
4765.003318,-1.508916
4765.101501,-2.828160
4765.199684,11.884465
4765.297866,-29.984393
4765.396049,-19.583913
4765.494232,-23.239416
4765.592414,-11.597448
4765.690597,-14.167384
4765.788780,-26.663905
4765.886963,-28.402579
4765.985145,-35.775190
4766.083328,-51.719611
4766.181511,-40.463694
4766.279693,-30.556975
4766.377876,-36.280018
4766.476059,-40.703930
4766.574242,-33.026176
4766.672424,-20.613847
4766.770607,-37.858761
4766.868790,-18.607598
4766.966972,-34.877946
4767.065155,-45.892908
4767.163338,-30.181519
4767.261521,-32.927983
4767.359703,-33.744074
4767.457886,-25.457640
4767.556069,-10.169303
4767.654251,-15.882039
4767.752434,-8.118784
4767.850617,-3.486170
4767.948800,-9.719648
4768.046982,-23.495615
4768.145165,-26.357160
4768.243348,-14.828620
4768.341530,-27.519472
4768.439713,-24.317785
4768.537896,-11.642490
4768.636079,-17.630687
4768.734261,-31.788321
4768.832444,-22.543103
4768.930627,-49.506165
4769.028809,-26.066278
4769.126992,-21.782118
4769.225175,-14.654592
4769.323357,-3.383027
4769.421540,-5.534305
4769.519723,-15.627505
4769.617906,-25.726857
4769.716088,-28.498412
4769.814271,-22.853563
4769.912454,-33.783792
4770.010636,-41.691850
4770.108819,-26.463292
4770.207002,-24.379735
4770.305185,-33.807211
4770.403367,-21.025727
4770.501550,-17.538904
4770.599733,-25.050216
4770.697915,-20.896485
4770.796098,-20.664671
4770.894281,-15.444619
4770.992464,-64.818097
4771.090646,-58.402875
4771.188829,-59.349940
4771.287012,-46.757074
4771.385194,-41.889960
4771.483377,-25.025964
4771.581560,-42.910152
4771.679743,-23.738301
4771.777925,-31.035625
4771.876108,-33.660450
4771.974291,-29.539961
4772.072473,-49.546226
4772.170656,-37.172298
4772.268839,-30.398796
4772.367022,-24.053652
4772.465204,-5.186054
4772.563387,-11.615502
4772.661570,-28.249542
4772.759752,-36.795824
4772.857935,-26.750298
4772.956118,-29.435338
4773.054300,-31.872307
4773.152483,-35.674782
4773.250666,-36.037296
4773.348849,-42.685278
4773.447031,-23.149242
4773.545214,-12.892370
4773.643397,-27.498200
4773.741579,-37.550589
4773.839762,-27.215846
4773.937945,-34.387191
4774.036128,-33.085704
4774.134310,-23.822075
4774.232493,-21.047351
4774.330676,-31.020485
4774.428858,-13.141572
4774.527041,-28.378782
4774.625224,-26.315193
4774.723407,-20.196725
4774.821589,-18.803061
4774.919772,-15.738850
4775.017955,-15.298423
4775.116137,-38.494295
4775.214320,-42.489776
4775.312503,-40.001519
4775.410686,-45.779000
4775.508868,-50.737524
4775.607051,-45.350531
4775.705234,-41.537293
4775.803416,-40.684462
4775.901599,-58.654276
4775.999782,-51.440022
4776.097965,-44.841731
4776.196147,-46.718883
4776.294330,-35.647982
4776.392513,-36.166517
4776.490695,-48.072506
4776.588878,-57.887852
4776.687061,-60.294871
4776.785244,-46.759062
4776.883426,-53.357524
4776.981609,-49.082634
4777.079792,-52.894696
4777.177974,-47.862812
4777.276157,-49.236964
4777.374340,-65.427752
4777.472522,-70.325998
4777.570705,-69.870559
4777.668888,-69.983594
4777.767071,-81.233487
4777.865253,-70.497653
4777.963436,-75.480510
4778.061619,-67.726057
4778.159801,-74.758544
4778.257984,-78.575019
4778.356167,-67.765565
4778.454350,-59.235613
4778.552532,-76.651591
4778.650715,-69.803630
4778.748898,-61.803298
4778.847080,-49.886821
4778.945263,-47.223093
4779.043446,-48.538556
4779.141629,-42.774650
4779.239811,-31.890520
4779.337994,-29.841689
4779.436177,-36.469815
4779.534359,-32.970394
4779.632542,-26.460027
4779.730725,-34.609396
4779.828908,-36.690826
